Title,Anno,RQ,Descrizione abstract,Metodo,Tipo di dati,Tecnica per missing,Tecnica per eterogeneità,Risultati principali,Review Status,Link
Evolving graph structure learning for multivariate time series forecasting,2025,"RQ1, RQ2, RQ3, RQ4","Negli ultimi anni, l’applicazione delle Graph Neural Networks (GNN) alla previsione di serie temporali multivariate (MTSF) ha portato a risultati notevoli. Tuttavia, molti approcci precedenti utilizzano matrici di adiacenza dense e statiche (sia costruite manualmente che apprese automaticamente), che non riflettono la natura dinamica e sparsa delle interazioni tra variabili reali.
Contributi principali del lavoro:
1. Sparsificazione della struttura del grafo: si costruisce una struttura principale e sparsa in modo differenziabile a partire da un grafo denso, utilizzando la tecnica Gumbel-Softmax.
2. Evoluzione dinamica del grafo: si generano grafi temporali dinamici con una RNN per modellare le correlazioni variabili nel tempo tra le variabili a ogni singolo timestamp.
3. Vincolo temporale: si introduce un vincolo di regolarizzazione temporale per rafforzare la continuità e coerenza temporale dei grafi evolutivi durante l’allenamento.
4. Si costruisce un modello neurale unificato che integra tutti i moduli sopra elencati, modellando sia le dipendenze temporali che le correlazioni tra coppie di variabili.
Esperimenti:
Il modello è stato testato su sei dataset reali di diversi domini, valutando sia previsioni a singolo passo che multi-step. I risultati dimostrano che il metodo supera significativamente gli approcci esistenti in termini di accuratezza.",,,,,,,
Irregular Multivariate Time Series Forecasting: A Transformable Patching Graph Neural Networks Approach,2024,"RQ1, RQ2, RQ3, RQ4","La previsione di serie temporali multivariate irregolari (IMTS) è fondamentale in vari settori come sanità, biomeccanica, scienze climatiche e astronomia. Sebbene alcune ricerche abbiano affrontato le irregolarità tramite equazioni differenziali ordinarie (ODE), rimane poco esplorata la modellazione delle correlazioni tra serie temporali asincrone.
Per affrontare questo limite, viene proposto il modello T-PATCHGNN (Transformable Patching Graph Neural Network) che:
1. Trasforma ciascuna serie temporale univariata irregolare in una sequenza di ""patch"" trasformabili (blocchi temporali) con risoluzione temporale uniforme ma numero variabile di osservazioni, facilitando:
    ◦ la cattura di informazioni locali
    ◦ la modellazione delle correlazioni tra serie
    ◦ ed evitando l’esplosione della lunghezza delle sequenze dopo l’allineamento.
2. A partire dai patch allineati, introduce una Graph Neural Network adattiva nel tempo, in grado di modellare le correlazioni dinamiche tra le serie tramite grafi variabili nel tempo appresi durante l’allenamento.
3. Il modello è valutato su un benchmark completo per forecasting IMTS, costruito dagli autori stessi, che include 4 dataset scientifici reali (sanità, biomeccanica, clima) e 17 baseline competitive.",,,,,,,
BiT-MAC: Mortality prediction by bidirectional time and multi-feature attention coupled network on multivariate irregular time series,2023,"RQ1, RQ2, RQ3, RQ4","La predizione della mortalità è essenziale per valutare la gravità di una malattia e migliorare la prognosi del paziente. Una strategia comune consiste nell’analizzare serie temporali multivariate (MTS) derivanti da dati clinici (es. frequenza cardiaca, pressione arteriosa media invasiva). Tuttavia, questi dati presentano spesso problemi di sparsezza, campionamento irregolare e valori mancanti, che compromettono le performance delle analisi successive.
Per superare queste difficoltà, viene proposto il modello BiT-MAC (Bidirectional Time and Multi-feature Attention Coupled network), il quale:
• Utilizza una RNN bidirezionale per modellare le dipendenze temporali (intra-serie).
• Impiega un meccanismo di multi-head attention per cogliere le relazioni latenti tra variabili (inter-serie).
• Combina le rappresentazioni intra- e inter-serie per ricostruire valori mancanti e migliorare la predizione della mortalità.
Il modello è stato testato su due dataset clinici reali: PhysioNet 2012 e COVID-19, dimostrando risultati superiori rispetto ai modelli SOTA. Inoltre, viene evidenziata la interpretabilià delle feature grazie a un case study.",,,,,,,
Multidimensional dynamic attention for multivariate time series forecasting,2024,"RQ1, RQ2, RQ3, RQ4","I modelli basati su meccanismi di attenzione sono molto efficaci nell’identificare le variabili ritardate (lagged) più rilevanti nella previsione di serie temporali multivariate (MTS). Tuttavia, i modelli esistenti assegnano pesi statici, non riuscendo a cogliere la natura dinamica delle previsioni multistep in MTS eterogenei.
Per risolvere questa limitazione, viene proposto un nuovo modello chiamato MDA (Multidimensional Dynamic Attention), che:
• utilizza un modulo di rappresentazione dinamico,
• calcola attenzioni multiple per tener conto di:
    ◦ dinamiche predittive,
    ◦ informazioni temporali,
    ◦ relazioni tra variabili.
Il modello è stato testato con dati sintetici e reali, superando altri metodi nello scenario sequence-to-sequence forecasting per MTS eterogenei, con miglioramenti fino al 33%.",,,,,,,
LAVARNET: Neural network modeling of causal variable relationships for multivariate time series forecasting,2020,"RQ1, RQ2, RQ3, RQ4","La previsione di serie temporali multivariate (MTS) è fondamentale in ambito scientifico e industriale. Tuttavia, molti modelli esistenti ignorano le relazioni causali tra le variabili del sistema, oppure si limitano a mappare solo la rete di causalità tra variabili, senza identificare con precisione quali lagged variables (variabili ritardate) influenzano davvero l’evoluzione del sistema.
Per colmare questa lacuna, gli autori propongono LAVARNET (Lagged Variable Representation Network), un'architettura neurale che:
• stima l’importanza delle variabili ritardate,
• genera rappresentazioni latenti ad alta dimensionalità,
• e le combina per predire i valori futuri della serie.
Il modello è stato testato su un dataset simulato e quattro reali (meteorologia, musica, attività solare e finanza), e ha superato altri modelli SOTA in gran parte degli esperimenti.",,,,,,,
TMF-GNN: Temporal matrix factorization-based graph neural network for multivariate time series forecasting with missing values,2025,"RQ1, RQ2, RQ3, RQ4","La mancanza di dati è un problema molto comune nelle serie temporali multivariate (MTS), spesso dovuto a malfunzionamenti nei sensori o problemi di trasmissione. Queste lacune possono introdurre errori e bias nei modelli di previsione. Per affrontare il problema, gli autori propongono un nuovo metodo chiamato TMF-GNN (Temporal Matrix Factorization-based Graph Neural Network), che:
• Ricostruisce i dati MTS incompleti tramite fattorizzazione di matrici temporali (TMF).
• Integra metodi di regolarizzazione adattivi ai dati, utilizzando reti neurali grafiche (GNN) e modelli sequenziali deep learning.
• Tiene conto delle informazioni sia lungo l’asse temporale che tra le variabili (asse spaziale).
Attraverso esperimenti su tre dataset MTS reali, TMF-GNN dimostra prestazioni superiori rispetto ai metodi di riferimento, offrendo un’alternativa utile per la previsione in presenza di dati mancanti.",,,,,,,
DPEM: Dual-Perspective Enhanced Mamba for multivariate time series forecasting,2025,"RQ1, RQ2, RQ3, RQ4","Il paper propone un nuovo framework chiamato DPEM (Dual-Perspective Enhanced Mamba) per il forecasting di serie temporali multivariate (MTSF). L’obiettivo è catturare le dipendenze spaziotemporali eterogenee, un aspetto ancora sfidante nei metodi attuali.
La metodologia si basa su due moduli chiave:
• MSCM (Multi-Scale Convolution Mamba) per modellare pattern periodici complessi dal punto di vista Channel-Dependent (cioè, dipendenze temporali).
• AGCM (Adaptive Graph Convolution Mamba) per modellare le dipendenze spaziali tra le variabili dal punto di vista Channel-Independent.
Entrambi i moduli aiutano a ridurre le interferenze durante l’estrazione delle feature. Inoltre, viene introdotto un meccanismo di cross-attention multi-head per integrare efficacemente le informazioni temporali e spaziali.
Infine, su 8 dataset benchmark, il modello raggiunge prestazioni SOTA e riduce i costi computazionali grazie all’uso del backbone Mamba.",,,,,,,
Foreformer: an enhanced transformer-based framework for multivariate time series forecasting,2023,"RQ1, RQ2, RQ3, RQ4","Il paper propone un nuovo framework chiamato DPEM (Dual-Perspective Enhanced Mamba) per il forecasting di serie temporali multivariate (MTSF). L’obiettivo è catturare le dipendenze spaziotemporali eterogenee, un aspetto ancora sfidante nei metodi attuali.
La metodologia si basa su due moduli chiave:
• MSCM (Multi-Scale Convolution Mamba) per modellare pattern periodici complessi dal punto di vista Channel-Dependent (cioè, dipendenze temporali).
• AGCM (Adaptive Graph Convolution Mamba) per modellare le dipendenze spaziali tra le variabili dal punto di vista Channel-Independent.
Entrambi i moduli aiutano a ridurre le interferenze durante l’estrazione delle feature. Inoltre, viene introdotto un meccanismo di cross-attention multi-head per integrare efficacemente le informazioni temporali e spaziali.
Infine, su 8 dataset benchmark, il modello raggiunge prestazioni SOTA e riduce i costi computazionali grazie all’uso del backbone Mamba.",,,,,,,
A dual-topological graph memory network for anti-noise multivariate time series forecasting,2024,"RQ1, RQ2, RQ3, RQ4","Il paper propone un nuovo modello chiamato DualGM (Dual-Topological Graph Memory network) per il forecasting di serie temporali multivariate (MTS) in presenza di dati rumorosi. L’obiettivo è migliorare la capacità del modello di catturare le dipendenze tra variabili anche in ambienti con forte interferenza di rumore, un limite frequente nei dati reali.
Caratteristiche principali del modello:
• Costruisce due grafi topologici: uno basato sulla probabilità e uno sulla distanza, entrambi derivati dalle similarità tra campioni.
• Utilizza un modulo di memoria con self-attention bidirezionale, per mantenere e integrare le informazioni topologiche.
• La struttura a gruppi multilivello migliora l'estrazione delle caratteristiche rilevanti e filtra il rumore.
Risultati sperimentali: su 4 dataset reali, il modello supera altri metodi di stato dell’arte, con miglioramenti (in RSE) fino al 37%.",,,,,,,
Plag-Llama for IoT-Enabled Data Centers: A Multivariate Time Series Forecasting Approach,2024,"RQ1, RQ2, RQ3, RQ4","Questo studio affronta il problema della previsione delle serie temporali multivariate (MTS) nei data center abilitati da IoT, dove si osserva scarsità di dati. I metodi deep learning tradizionali faticano in queste condizioni.
Gli autori propongono:
• Plag-Llama, un modello per MTS forecasting che trasferisce conoscenza da un modello univariato (Lag-Llama) verso il dominio multivariato.
• Introducono il JCT-adapter (Joint Channel-Time), un modulo di fine-tuning che migliora l’efficienza computazionale e la capacità di generalizzazione del modello.
• Il modello supporta zero-shot e few-shot forecasting, ed è validato su dati reali di data center.",,,,,,,
Not Only Pairwise Relationships: Fine-Grained Relational Modeling for Multivariate Time Series Forecasting,2023,"RQ1, RQ2, RQ3, RQ4","Il lavoro presenta ReMo, un nuovo metodo di forecasting per serie temporali multivariate (MTS) basato sulla modellazione relazionale. Gli autori evidenziano una limitazione comune nei metodi grafici esistenti: la maggior parte si limita a modellare relazioni tra coppie di variabili, trascurando relazioni più complesse (oltre la coppia) e le categorie di relazione presenti in scenari reali.
I principali contributi:
• Costruzione di ipergrafi multivista dove nodi = variabili e iperarchi = relazioni complesse.
• Nuova strategia di message passing su ipergrafo per caratterizzare nodi e iperarchi, distinguendo tra categorie relazionali e impatti differenti.
• Miglioramenti evidenziati su sette dataset pubblici in vari domini, rispetto a baseline esistenti.",,,,,,,
Temporal decomposition and attribute correlation differentiation at multiple scales: A graph imputation network for incomplete multivariate time series,2025,"RQ1, RQ2, RQ3, RQ4","Il paper propone GITAM, un modello basato su reti neurali grafiche per imputare valori mancanti in serie temporali multivariate (MTS). L’approccio affronta i seguenti problemi comuni:
• Complessità delle dipendenze temporali e tra attributi.
• Mancanza di valori nei dati reali.
I punti chiave del modello GITAM:
1. Modulo di decomposizione multiscala per estrarre trend e componenti stagionali, evidenziando dinamiche a diverse scale temporali.
2. Grafi temporali multiscala per modellare la dipendenza temporale tra i punti della serie.
3. Grafo eterogeneo degli attributi, che differenzia tra correlazioni omogenee (simili) ed eterogenee tra variabili.
4. Convoluzione sincrona spazio-temporale, che integra in un solo passaggio le informazioni temporali e di attributo, migliorando l’imputazione.
I risultati su diversi dataset reali mostrano che GITAM supera i modelli baseline in vari scenari di dati mancanti.",,,,,,,
Improving Medical Predictions by Irregular Multimodal Electronic Health Records Modeling,2023,"RQ1, RQ2, RQ4","Questo lavoro affronta il problema della previsione medica basata su dati multimodali (serie temporali numeriche + note cliniche testuali) raccolti nei reparti di terapia intensiva (ICU). Entrambe le fonti sono irregolari nel tempo:
• Serie temporali numeriche: misurate in modo irregolare (es. pressione ogni 5 minuti, glicemia ogni ora).
• Note cliniche: scritte in momenti variabili e non sempre sincroni con i dati numerici.
Strategia proposta:
1. Per ogni singola modalità:
    ◦ Serie temporali → Combina embedding imputati (da tecniche manuali) e embedding interpolati (da modelli), fusi tramite un gating mechanism dinamico.
    ◦ Note cliniche → Trattate come serie temporali multivariate irregolari, gestite tramite time-aware attention.
2. Per la fusione multimodale:
    ◦ Introduce una interleaved attention tra le due modalità, che tiene conto della variabilità temporale nel fusion process.
Risultati:
• Test su due task clinici.
• F1-score migliorato rispetto a tutti i modelli baseline SOTA:
    ◦ +6.5% (solo time series)
    ◦ +3.6% (solo note cliniche)
    ◦ +4.3% (fusione multimodale)",,,,,,,
Pattern-oriented Attention Mechanism for Multivariate Time Series Forecasting,2025,"RQ1, RQ2, RQ3, RQ4","La previsione di serie temporali multivariate (MTSF) trova applicazione in settori come la finanza, i trasporti e l’industria. Una delle principali difficoltà consiste nel catturare dipendenze latenti tra le variabili. Gli approcci recenti cercano di affrontare questo problema riducendo la complessità computazionale o migliorando l'apprendimento delle relazioni, ma spesso risultano poco interpretabili o troppo specifici.
Questo lavoro propone una nuova prospettiva: considerare le dipendenze come pattern ricorrenti, definiti in due modi:
• la forma dei segmenti che si ripetono frequentemente;
• il modo in cui tali segmenti si ripetono nel tempo.
Modello proposto: PRformer
• Introduce un meccanismo di attenzione orientato ai pattern, che rileva forme di ripetizione usando diverse metriche di similarità tra segmenti, e rimuove il rumore grazie a una pesatura statistica.
• Utilizza un proiettore basato sui pattern, che seleziona i pattern rappresentativi e li usa per generare la previsione.
Risultati:
• Il modello è interpretabile e generalizzabile a diversi scenari.
• Su 7 dataset, PRformer supera di circa il 10,7% sei modelli all’avanguardia in termini di accuratezza di previsione.",,,,,,,
STTRE: A Spatio-Temporal Transformer with Relative Embeddings for multivariate time series forecasting,2023,"RQ1, RQ2, RQ3, RQ4","Questo studio propone un modello Transformer chiamato STTRE (Spatio-Temporal Transformer with Relative Embeddings) per affrontare il problema della previsione in serie temporali multivariate. L’idea nasce dall’adattamento del Transformer (nato per NLP) alla natura spazio-temporale delle serie multivariate. I principali limiti dei Transformer tradizionali in questo contesto sono:
• Ignorano le componenti spaziali dei dati (es. relazioni tra variabili);
• Usano solo positional embedding assoluti per modellare il tempo, il che non è ideale per le serie temporali.
Per superare questi problemi, STTRE introduce:
• Relative embeddings (posizionamento relativo) per catturare dipendenze latenti temporali, spaziali e spatio-temporali;
• Un’attenzione multi-head ristrutturata per sfruttare appieno queste relative embeddings.
Sui benchmark pubblici, il modello ha ottenuto miglioramenti fino al 24% rispetto ai modelli SOTA esistenti.",,,,,,,
BiCMTS: Bidirectional Coupled Multivariate Learning of Irregular Time Series with Missing Values,2021,"RQ1, RQ2","Le serie temporali multivariate (MTS), come le misure cliniche multiple nei reparti di terapia intensiva (ICU), sono spesso raccolte in modo irregolare e contengono valori mancanti.
Problema:

Fare previsioni (es. mortalità dei pazienti ICU) su questi dati è difficile per i modelli classici di forecasting e per le RNN, che catturano solo la dipendenza temporale lineare all’interno di una serie.
Soluzione proposta: BiCMTS
• Bidirectional coupled learning:
    ◦ Le dipendenze intra-temporali (dentro una singola serie temporale) sono apprese in avanti e all’indietro tramite RNN bidirezionali.
    ◦ Le dipendenze inter-serie (tra variabili) sono modellate con self-attention.
• Le rappresentazioni intra/inter sono poi fuse per stimare i valori mancanti.
• Test su imputazione dati e predizione di mortalità su pazienti ICU → mostra ottimi risultati nel catturare relazioni nascoste nei dati MTS.",,,,,,,
CAWformer: A cross variable attention with discrete wavelet denoising for multivariate time series forecasting,2025,RQ1,"La previsione di serie temporali multivariate (MTSF) è cruciale in settori come finanza, trasporti, energia e sanità. I modelli Transformer esistenti tendono a concentrarsi solo sulle dipendenze intra- o inter-serie, trascurando la loro combinazione, limitando la performance predittiva.
Soluzione proposta – CAWformer:

Un modello Transformer-based che affronta simultaneamente:
• Dipendenze intra-sequenza (fluttuazioni interne nel tempo).
• Dipendenze inter-sequenza (correlazioni tra variabili).
Componenti principali:
1. Multi-scale slicing + Autoregressive Shift:
    ◦ Suddivide la serie in più scale temporali e sposta autoregressivamente la sequenza per evidenziare fluttuazioni.
    ◦ Usa autoregressive attention per catturare efficacemente le dipendenze interne.
2. Cross-correlazioni nel dominio della frequenza:
    ◦ Calcola le correlazioni tra variabili in dominio spettrale, permettendo di cogliere relazioni complesse tra feature.
3. Discrete Wavelet Transform (DWT) sui residui:
    ◦ Decompone i segnali residui in diverse scale per rimuovere il rumore casuale mantenendo i dettagli chiave → riduce l’overfitting.
Risultati:

Esperimenti su dataset reali mostrano che CAWformer supera significativamente gli altri modelli SOTA in accuratezza predittiva.",,,,,,,
Heterogeneous Graph Transformer Auto-Encoder for multivariate time series forecasting,2025,"RQ1, RQ2","La previsione di serie temporali multivariate (MTS) è fondamentale per ottimizzare le applicazioni intelligenti. Tuttavia, è difficile da modellare a causa delle complesse relazioni tra variabili (dipendenze intervariabili e pattern temporali). I metodi esistenti tendono ad assumere una relazione unica tra le variabili → questo porta a un modello che apprende solo un pattern temporale condiviso, trascurando relazioni complesse o multiple.
Soluzione proposta – HGTAE:

Un modello Transformer Auto-Encoder su grafo eterogeneo, con i seguenti componenti:
1. Costruzione di un grafo eterogeneo con a priori knowledge (relazioni multiple tra le variabili → es. causali, spaziali, funzionali).
2. Modulo adattivo per proiettare variabili eterogenee nello stesso spazio di embedding, rendendo confrontabili feature di diversa natura.
3. Auto-Encoder eterogeneo su grafo per:
    ◦ apprendere le correlazioni tra variabili tramite relazioni meta (meta-relations),
    ◦ catturare le dipendenze temporali,
    ◦ ricostruire gli attributi dei nodi → utile per forecasting e imputazione.
Risultati:

Valutato su task di link prediction e node prediction su dataset reali, con buoni risultati per il forecasting multivariato.",,,,,,,
